"tract.key","county","cntyname","vtdname","pop10","afact","state"
"48303010403","48303","Lubbock TX","483030124","2522","1 ","48"
"48303010403","48303","Lubbock TX","483030125","3063","1 ","48"
"48303001803","48303","Lubbock TX","483030126","2692","1 ","48"
"48303001804","48303","Lubbock TX","483030127","4022","1 ","48"
"48303001705","48303","Lubbock TX","483030128","2304","1 ","48"
"48303001707","48303","Lubbock TX","483030129","3176","1 ","48"
"48303010405","48303","Lubbock TX","483030130","1","1 ","48"
"48303010405","48303","Lubbock TX","483030131","2","1 ","48"
"48303010508","48303","Lubbock TX","483030133","66","1 ","48"
"48303010508","48303","Lubbock TX","483030134","274","0.923 ","48"
"48303010405","48303","Lubbock TX","483030135","148","1 ","48"
"48303010408","48303","Lubbock TX","483030138","329","1 ","48"
"48317950100","48317","Martin TX","48317003A","336","1 ","48"
"48317950100","48317","Martin TX","48317004A","367","1 ","48"
"48321730400","48321","Matagorda TX","Vtng Dist 001C","1483","1 ","48"
"48321730100","48321","Matagorda TX","Vtng Dist 001D","2201","0.632 ","48"
"48321730301","48321","Matagorda TX","Vtng Dist 001F","1198","0.666 ","48"
"48323950201","48323","Maverick TX","Vtng Dist 002D","279","1 ","48"
"48323950204","48323","Maverick TX","Vtng Dist 004D","4219","0.77 ","48"
"48329001300","48329","Midland TX","483290109","1846","0.974 ","48"
"48329010112","48329","Midland TX","483290110","2969","1 ","48"
"48329001100","48329","Midland TX","483290303","883","1 ","48"
"48329010114","48329","Midland TX","483290406","1682","1 ","48"
"48329010112","48329","Midland TX","483290410","693","1 ","48"
"48331950700","48331","Milam TX","483310207","718","0.65 ","48"
"48337950400","48337","Montague TX","483370016","158","0.64 ","48"
"48339690601","48339","Montgomery TX","483390071","6552","1 ","48"
"48339694301","48339","Montgomery TX","483390072","3447","1 ","48"
"48339693300","48339","Montgomery TX","483390073","2123","0.718 ","48"
"48339690402","48339","Montgomery TX","483390074","9490","1 ","48"
"48339690700","48339","Montgomery TX","483390075","4470","0.614 ","48"
"48339690500","48339","Montgomery TX","483390076","4428","1 ","48"
"48339694302","48339","Montgomery TX","483390077","4864","1 ","48"
"48339690602","48339","Montgomery TX","483390078","4045","0.595 ","48"
"48339691302","48339","Montgomery TX","483390079","3631","0.962 ","48"
"48339692001","48339","Montgomery TX","483390080","8095","0.922 ","48"
"48339690601","48339","Montgomery TX","483390081","5236","1 ","48"
"48339692300","48339","Montgomery TX","483390082","8085","0.643 ","48"
"48339694000","48339","Montgomery TX","483390083","1864","1 ","48"
"48339691602","48339","Montgomery TX","483390084","3332","0.6 ","48"
"48339694102","48339","Montgomery TX","483390085","5256","0.87 ","48"
"48347950301","48347","Nacogdoches TX","483470018","1338","0.548 ","48"
"48349970800","48349","Navarro TX","483490209","1279","0.992 ","48"
"48349970800","48349","Navarro TX","Vtng Dist 400A","394","1 ","48"
"48351950400","48351","Newton TX","483510021","486","1 ","48"
"48351950300","48351","Newton TX","483510022","569","0.913 ","48"
"48353950500","48353","Nolan TX","483530010","2","1 ","48"
"48353950100","48353","Nolan TX","483530011","83","1 ","48"
"48353950500","48353","Nolan TX","483530012","60","0.619 ","48"
"48353950500","48353","Nolan TX","483530013","220","1 ","48"
"48353950100","48353","Nolan TX","483530014","584","0.947 ","48"
"48355003601","48355","Nueces TX","483550123","3222","1 ","48"
"48355003204","48355","Nueces TX","483550124","4318","0.885 ","48"
"48355005417","48355","Nueces TX","483550125","4265","0.543 ","48"
"48355005406","48355","Nueces TX","483550126","106","0.898 ","48"
"48361020700","48361","Orange TX","483610030","1159","0.679 ","48"
"48361021200","48361","Orange TX","483610031","2806","0.827 ","48"
"48361021400","48361","Orange TX","483610032","1653","0.63 ","48"
"48361021900","48361","Orange TX","483610033","1380","0.649 ","48"
"48361021700","48361","Orange TX","483610034","1025","0.408 ","48"
"48363000400","48363","Palo Pinto TX","483630004","652","1 ","48"
"48363000200","48363","Palo Pinto TX","483630009","374","1 ","48"
"48363000800","48363","Palo Pinto TX","483630017","1807","0.977 ","48"
"48363000600","48363","Palo Pinto TX","483630023","2482","0.99 ","48"
"48363000600","48363","Palo Pinto TX","483630024","326","0.979 ","48"
"48363000500","48363","Palo Pinto TX","483630025","279","0.858 ","48"
"48363000600","48363","Palo Pinto TX","483630026","231","0.987 ","48"
"48363000500","48363","Palo Pinto TX","483630027","1468","0.551 ","48"
"48363000900","48363","Palo Pinto TX","483630028","1979","0.855 ","48"
"48363000700","48363","Palo Pinto TX","483630029","1870","0.92 ","48"
"48363000800","48363","Palo Pinto TX","483630030","1045","0.997 ","48"
"48367140407","48367","Parker TX","483670100","4246","1 ","48"
"48367140408","48367","Parker TX","483670105","2549","0.996 ","48"
"48367140405","48367","Parker TX","483670110","2599","1 ","48"
"48367140408","48367","Parker TX","483670111","1496","1 ","48"
"48367140405","48367","Parker TX","483670115","3267","0.935 ","48"
"48367140403","48367","Parker TX","483670120","2636","0.89 ","48"
"48367140403","48367","Parker TX","483670125","2551","0.816 ","48"
"48367140409","48367","Parker TX","483670130","3432","0.717 ","48"
"48367140411","48367","Parker TX","483670135","944","0.508 ","48"
"48367140102","48367","Parker TX","483670200","2802","1 ","48"
"48367140300","48367","Parker TX","483670205","2112","0.67 ","48"
"48367140501","48367","Parker TX","483670210","2377","0.966 ","48"
"48367140501","48367","Parker TX","483670215","3271","0.814 ","48"
"48367140502","48367","Parker TX","483670220","933","1 ","48"
"48367140502","48367","Parker TX","483670225","3653","1 ","48"
"48367140501","48367","Parker TX","483670230","1437","0.978 ","48"
"48367140502","48367","Parker TX","483670235","1035","0.903 ","48"
"48367140410","48367","Parker TX","483670240","3342","0.793 ","48"
"48367140411","48367","Parker TX","483670245","1429","0.868 ","48"
"48367140300","48367","Parker TX","483670300","1541","0.673 ","48"
"48367140300","48367","Parker TX","483670305","1130","0.477 ","48"
"48367140200","48367","Parker TX","483670310","2549","1 ","48"
"48367140200","48367","Parker TX","483670315","1948","0.547 ","48"
"48367140601","48367","Parker TX","483670320","2595","0.996 ","48"
"48367140602","48367","Parker TX","483670325","2229","1 ","48"
"48367140602","48367","Parker TX","483670330","2742","1 ","48"
"48367140601","48367","Parker TX","483670335","2297","0.707 ","48"
"48367140602","48367","Parker TX","483670340","785","1 ","48"
"48367140602","48367","Parker TX","483670345","2478","0.898 ","48"
"48367140601","48367","Parker TX","483670350","2282","0.753 ","48"
"48367140407","48367","Parker TX","483670400","3962","1 ","48"
"48367140705","48367","Parker TX","483670405","2805","0.964 ","48"
"48367140706","48367","Parker TX","483670410","1990","0.953 ","48"
"48367140706","48367","Parker TX","483670415","2241","1 ","48"
"48367140706","48367","Parker TX","483670420","1750","0.821 ","48"
"48367140705","48367","Parker TX","483670425","1631","0.958 ","48"
"48367140704","48367","Parker TX","483670430","1998","0.74 ","48"
"48367140703","48367","Parker TX","483670435","1873","0.599 ","48"
"48367140704","48367","Parker TX","483670440","3620","1 ","48"
"48367140101","48367","Parker TX","483670445","4107","0.809 ","48"
"48367140407","48367","Parker TX","483670450","900","0.564 ","48"
"48367140703","48367","Parker TX","483670455","1303","0.653 ","48"
"48367140705","48367","Parker TX","483670460","2043","0.683 ","48"
"48373210101","48373","Polk TX","483730019","360","1 ","48"
"48373210101","48373","Polk TX","483730020","591","1 ","48"
"48375015300","48375","Potter TX","483750121","1390","0.585 ","48"
"48375010100","48375","Potter TX","483750122","1949","0.664 ","48"
"48375010400","48375","Potter TX","483750123","3365","0.527 ","48"
"48375010200","48375","Potter TX","483750124","1961","0.602 ","48"
"48375011500","48375","Potter TX","483750125","4080","0.667 ","48"
"48375011600","48375","Potter TX","483750126","2912","0.498 ","48"
"48375012600","48375","Potter TX","483750221","2829","0.498 ","48"
"48375014900","48375","Potter TX","483750222","5348","0.872 ","48"
"48375015400","48375","Potter TX","483750223","2487","0.442 ","48"
"48375010700","48375","Potter TX","483750224","3262","0.474 ","48"
"48375014500","48375","Potter TX","483750225","5191","1 ","48"
"48375014300","48375","Potter TX","483750321","2238","1 ","48"
"48375014300","48375","Potter TX","483750322","287","1 ","48"
"48375013400","48375","Potter TX","483750323","2862","0.468 ","48"
"48375013300","48375","Potter TX","483750324","3945","0.476 ","48"
"48375011800","48375","Potter TX","483750325","3739","0.696 ","48"
"48375015200","48375","Potter TX","483750326","2825","0.576 ","48"
"48375014401","48375","Potter TX","483750327","7776","0.945 ","48"
"48375012800","48375","Potter TX","483750421","3737","0.694 ","48"
"48375014800","48375","Potter TX","483750422","2502","0.482 ","48"
"48375015300","48375","Potter TX","483750423","3111","0.591 ","48"
"48375013900","48375","Potter TX","483750424","2917","1 ","48"
"48375015000","48375","Potter TX","483750425","4249","0.823 ","48"
"48375014100","48375","Potter TX","483750426","1911","1 ","48"
"48375012200","48375","Potter TX","483750427","1578","0.469 ","48"
"48381021702","48381","Randall TX","483810110","3819","0.683 ","48"
"48381022002","48381","Randall TX","483810111","4200","0.521 ","48"
"48381020500","48381","Randall TX","483810112","3982","0.999 ","48"
"48381020900","48381","Randall TX","483810113","2892","0.746 ","48"
"48381020800","48381","Randall TX","483810114","5638","1 ","48"
"48381021802","48381","Randall TX","483810123","2201","0.75 ","48"
"48381021702","48381","Randall TX","483810131","506","0.636 ","48"
"48381021704","48381","Randall TX","483810208","1097","1 ","48"
"48381021603","48381","Randall TX","483810219","1932","0.641 ","48"
"48381021200","48381","Randall TX","483810220","2906","1 ","48"
"48381021602","48381","Randall TX","483810222","5096","1 ","48"
"48381021300","48381","Randall TX","483810227","2716","0.413 ","48"
"48381021604","48381","Randall TX","483810228","4467","0.909 ","48"
"48381021606","48381","Randall TX","483810230","2764","0.428 ","48"
"48381021900","48381","Randall TX","483810304","410","0.787 ","48"
"48381021801","48381","Randall TX","483810305","3110","0.772 ","48"
"48381021802","48381","Randall TX","483810306","3225","0.608 ","48"
"48381021704","48381","Randall TX","483810307","1914","0.458 ","48"
"48381021703","48381","Randall TX","483810309","2526","1 ","48"
"48381021608","48381","Randall TX","483810324","4545","0.658 ","48"
"48381021703","48381","Randall TX","483810325","3917","0.619 ","48"
"48381021704","48381","Randall TX","483810332","1322","1 ","48"
"48381022001","48381","Randall TX","483810415","2470","0.439 ","48"
"48381020400","48381","Randall TX","483810416","1864","0.511 ","48"
"48381020200","48381","Randall TX","483810417","2059","0.513 ","48"
"48381021200","48381","Randall TX","483810418","2241","0.587 ","48"
"48381021300","48381","Randall TX","483810421","2572","1 ","48"
"48381021500","48381","Randall TX","483810426","2858","0.593 ","48"
"48381021102","48381","Randall TX","483810429","2369","0.568 ","48"
"48393950100","48393","Roberts TX","4839304-1","144","1 ","48"
"48393950100","48393","Roberts TX","4839304-2","116","1 ","48"
"48397040102","48397","Rockwall TX","48397001C","3849","1 ","48"
"48397040506","48397","Rockwall TX","48397003C","2564","0.783 ","48"
"48397040505","48397","Rockwall TX","48397004D","3399","0.672 ","48"
"48399950600","48399","Runnels TX","483990002","208","1 ","48"
"48401950502","48401","Rusk TX","484010111","3563","0.967 ","48"
"48401950400","48401","Rusk TX","484010112","3333","0.77 ","48"
"48401950300","48401","Rusk TX","484010113","4429","0.941 ","48"
"48401950400","48401","Rusk TX","484010114","2051","0.828 ","48"
"48401950700","48401","Rusk TX","484010201","4308","0.951 ","48"
"48401950501","48401","Rusk TX","484010212","1044","0.912 ","48"
"48401950200","48401","Rusk TX","484010213","2161","0.733 ","48"
"48401950100","48401","Rusk TX","484010214","2884","0.947 ","48"
"48401950100","48401","Rusk TX","484010215","2834","1 ","48"
"48401950700","48401","Rusk TX","484010302","770","0.406 ","48"
"48401950800","48401","Rusk TX","484010303","1216","0.597 ","48"
"48401950501","48401","Rusk TX","484010314","1113","0.832 ","48"
"48401950600","48401","Rusk TX","484010315","1593","0.896 ","48"
"48401950600","48401","Rusk TX","484010316","418","0.699 ","48"
"48401951200","48401","Rusk TX","484010317","1018","1 ","48"
"48401951200","48401","Rusk TX","484010318","1558","0.98 ","48"
"48401951100","48401","Rusk TX","484010319","622","1 ","48"
"48401950800","48401","Rusk TX","484010404","2557","0.938 ","48"
"48401950900","48401","Rusk TX","484010405","1975","0.819 ","48"
"48401950501","48401","Rusk TX","484010416","1639","0.886 ","48"
"48401951000","48401","Rusk TX","484010417","2050","0.748 ","48"
"48401951100","48401","Rusk TX","484010418","2089","0.69 ","48"
"48419950200","48419","Shelby TX","Vtng Dist 009N","1792","0.999 ","48"
"48419950200","48419","Shelby TX","Vtng Dist 009S","1588","1 ","48"
"48419950400","48419","Shelby TX","Vtng Dist 01SE","2315","0.885 ","48"
"48419950500","48419","Shelby TX","Vtng Dist 01SW","1417","0.721 ","48"
"48423001602","48423","Smith TX","484230067","35","1 ","48"
"48423000700","48423","Smith TX","484230072","369","1 ","48"
"48423001604","48423","Smith TX","484230073","805","0.883 ","48"
"48423001905","48423","Smith TX","484230074","36","1 ","48"
"48423001908","48423","Smith TX","484230075","5174","0.854 ","48"
"48423000300","48423","Smith TX","484230076","1745","0.566 ","48"
"48423001000","48423","Smith TX","484230077","1508","1 ","48"
"48423001602","48423","Smith TX","484233401","24","1 ","48"
"48423001802","48423","Smith TX","484236301","490","1 ","48"
"48423001604","48423","Smith TX","484237301","317","1 ","48"
"48435950300","48435","Sutton TX","48435201A","564","1 ","48"
"48435950300","48435","Sutton TX","48435201B","355","1 ","48"
"48435950300","48435","Sutton TX","48435301A","773","1 ","48"
"48435950300","48435","Sutton TX","48435301B","375","1 ","48"
"48439103800","48439","Tarrant TX","Vtng Dist 1090","3559","1 ","48"
"48439100102","48439","Tarrant TX","484391109","3430","0.95 ","48"
"48439106512","48439","Tarrant TX","484391126","4423","1 ","48"
"48439106102","48439","Tarrant TX","Vtng Dist 1149","3671","0.648 ","48"
"48439106001","48439","Tarrant TX","Vtng Dist 1150","3584","1 ","48"
"48439106400","48439","Tarrant TX","Vtng Dist 1152","573","1 ","48"
"48439111102","48439","Tarrant TX","Vtng Dist 1153","2842","1 ","48"
"48439105902","48439","Tarrant TX","Vtng Dist 1154","6162","1 ","48"
"48439105600","48439","Tarrant TX","Vtng Dist 1165","2316","0.999 ","48"
"48439105701","48439","Tarrant TX","Vtng Dist 1167","2096","1 ","48"
"48439101401","48439","Tarrant TX","Vtng Dist 1170","4009","1 ","48"
"48439106509","48439","Tarrant TX","484391175","1019","0.6 ","48"
"48439106400","48439","Tarrant TX","Vtng Dist 1184","1581","1 ","48"
"48439101401","48439","Tarrant TX","Vtng Dist 1185","579","1 ","48"
"48439111010","48439","Tarrant TX","Vtng Dist 1186","560","1 ","48"
"48439101302","48439","Tarrant TX","Vtng Dist 1188","841","1 ","48"
"48439111003","48439","Tarrant TX","Vtng Dist 1189","2776","1 ","48"
"48439101201","48439","Tarrant TX","Vtng Dist 1198","1416","1 ","48"
"48439106511","48439","Tarrant TX","484391227","6634","1 ","48"
"48439105505","48439","Tarrant TX","Vtng Dist 1241","1313","1 ","48"
"48439106004","48439","Tarrant TX","Vtng Dist 1244","5260","0.97 ","48"
"48439123200","48439","Tarrant TX","484391245","85","1 ","48"
"48439111012","48439","Tarrant TX","Vtng Dist 1251","4639","0.663 ","48"
"48439111011","48439","Tarrant TX","484391255","4126","0.987 ","48"
"48439105703","48439","Tarrant TX","Vtng Dist 1257","1773","0.526 ","48"
"48439105503","48439","Tarrant TX","Vtng Dist 1264","2250","1 ","48"
"48439105511","48439","Tarrant TX","Vtng Dist 1265","1873","0.622 ","48"
"48439101302","48439","Tarrant TX","Vtng Dist 1270","1960","1 ","48"
"48439111016","48439","Tarrant TX","Vtng Dist 1271","5041","0.859 ","48"
"48439104802","48439","Tarrant TX","Vtng Dist 1273","3250","1 ","48"
"48439102401","48439","Tarrant TX","Vtng Dist 1274","175","1 ","48"
"48439106507","48439","Tarrant TX","484391277","1900","1 ","48"
"48439106503","48439","Tarrant TX","Vtng Dist 1278","1325","1 ","48"
"48439106503","48439","Tarrant TX","Vtng Dist 1279","3740","1 ","48"
"48439106002","48439","Tarrant TX","Vtng Dist 1291","3301","1 ","48"
"48439105704","48439","Tarrant TX","Vtng Dist 1292","3799","1 ","48"
"48439111103","48439","Tarrant TX","Vtng Dist 1293","2920","1 ","48"
"48439111013","48439","Tarrant TX","Vtng Dist 1294","2397","0.606 ","48"
"48439111202","48439","Tarrant TX","Vtng Dist 1295","1978","1 ","48"
"48439105507","48439","Tarrant TX","Vtng Dist 1296","3705","0.992 ","48"
"48439106202","48439","Tarrant TX","Vtng Dist 1297","4399","0.901 ","48"
"48439104300","48439","Tarrant TX","Vtng Dist 1298","2934","1 ","48"
"48439104603","48439","Tarrant TX","Vtng Dist 1299","1091","1 ","48"
"48439106001","48439","Tarrant TX","Vtng Dist 1300","3899","1 ","48"
"48439111102","48439","Tarrant TX","Vtng Dist 1301","2754","1 ","48"
"48439110906","48439","Tarrant TX","Vtng Dist 1302","107","1 ","48"
"48439106513","48439","Tarrant TX","Vtng Dist 1311","2935","1 ","48"
"48439101403","48439","Tarrant TX","Vtng Dist 1312","2104","1 ","48"
"48439110901","48439","Tarrant TX","Vtng Dist 1337","2792","1 ","48"
"48439105405","48439","Tarrant TX","Vtng Dist 1339","1882","0.491 ","48"
"48439102500","48439","Tarrant TX","Vtng Dist 1341","583","1 ","48"
"48439103601","48439","Tarrant TX","Vtng Dist 1346","2800","1 ","48"
"48439111017","48439","Tarrant TX","Vtng Dist 1347","6111","1 ","48"
"48439105508","48439","Tarrant TX","Vtng Dist 1377","6648","1 ","48"
"48439111005","48439","Tarrant TX","Vtng Dist 1378","6746","1 ","48"
"48439113102","48439","Tarrant TX","484391380","2960","1 ","48"
"48439106517","48439","Tarrant TX","484391388","5759","1 ","48"
"48439104300","48439","Tarrant TX","484391408","1636","1 ","48"
"48439101403","48439","Tarrant TX","Vtng Dist 1415","2400","0.932 ","48"
"48439105507","48439","Tarrant TX","484391423","2904","1 ","48"
"48439106509","48439","Tarrant TX","484391428","626","1 ","48"
"48439104202","48439","Tarrant TX","484391435","601","1 ","48"
"48439106509","48439","Tarrant TX","484391437","1001","1 ","48"
"48439105704","48439","Tarrant TX","Vtng Dist 1440","4604","1 ","48"
"48439111018","48439","Tarrant TX","Vtng Dist 1446","10","1 ","48"
"48439111010","48439","Tarrant TX","Vtng Dist 1447","5","1 ","48"
"48439111012","48439","Tarrant TX","Vtng Dist 1459","3595","1 ","48"
"48439106516","48439","Tarrant TX","Vtng Dist 1460","5327","0.751 ","48"
"48439113111","48439","Tarrant TX","484391463","3369","1 ","48"
"48439101202","48439","Tarrant TX","Vtng Dist 1473","404","1 ","48"
"48439101500","48439","Tarrant TX","Vtng Dist 1474","569","1 ","48"
"48439101500","48439","Tarrant TX","Vtng Dist 1475","987","1 ","48"
"48439101202","48439","Tarrant TX","Vtng Dist 1476","396","1 ","48"
"48439104602","48439","Tarrant TX","Vtng Dist 1477","2589","0.993 ","48"
"48439104802","48439","Tarrant TX","Vtng Dist 1478","1572","1 ","48"
"48439101402","48439","Tarrant TX","Vtng Dist 1479","816","1 ","48"
"48439110808","48439","Tarrant TX","Vtng Dist 1480","690","1 ","48"
"48439105901","48439","Tarrant TX","Vtng Dist 1481","1867","0.989 ","48"
"48439104603","48439","Tarrant TX","Vtng Dist 1482","2319","1 ","48"
"48439123300","48439","Tarrant TX","Vtng Dist 1483","1496","1 ","48"
"48439101202","48439","Tarrant TX","484391485","21","1 ","48"
"48439101202","48439","Tarrant TX","484391487","54","1 ","48"
"48439106514","48439","Tarrant TX","484391489","4757","1 ","48"
"48439106509","48439","Tarrant TX","484391490","1093","1 ","48"
"48439104702","48439","Tarrant TX","484391502","289","1 ","48"
"48439111102","48439","Tarrant TX","484391515","101","1 ","48"
"48439105901","48439","Tarrant TX","484391555","133","1 ","48"
"48439101401","48439","Tarrant TX","484391567","293","1 ","48"
"48439101401","48439","Tarrant TX","484391568","50","1 ","48"
"48439123200","48439","Tarrant TX","484391572","85","1 ","48"
"48439106509","48439","Tarrant TX","484391573","103","1 ","48"
"48439104802","48439","Tarrant TX","484391592","122","1 ","48"
"48439104802","48439","Tarrant TX","484391594","38","1 ","48"
"48439105901","48439","Tarrant TX","484391597","1335","1 ","48"
"48439111005","48439","Tarrant TX","484391602","52","1 ","48"
"48439106517","48439","Tarrant TX","484391603","949","1 ","48"
"48439106514","48439","Tarrant TX","484391604","186","1 ","48"
"48439121601","48439","Tarrant TX","484391606","33","1 ","48"
"48439111011","48439","Tarrant TX","484391639","5029","0.947 ","48"
"48439111016","48439","Tarrant TX","484391640","4202","1 ","48"
"48439111017","48439","Tarrant TX","484391641","4138","1 ","48"
"48439111013","48439","Tarrant TX","484391642","5466","1 ","48"
"48439122700","48439","Tarrant TX","Vtng Dist 2147","1846","1 ","48"
"48439121702","48439","Tarrant TX","Vtng Dist 2148","2053","1 ","48"
"48439122300","48439","Tarrant TX","Vtng Dist 2161","2675","0.622 ","48"
"48439122801","48439","Tarrant TX","Vtng Dist 2168","2727","0.552 ","48"
"48439121906","48439","Tarrant TX","Vtng Dist 2169","3944","0.669 ","48"
"48439111505","48439","Tarrant TX","Vtng Dist 2171","3958","1 ","48"
"48439121609","48439","Tarrant TX","Vtng Dist 2173","1198","1 ","48"
"48439113002","48439","Tarrant TX","Vtng Dist 2180","1664","1 ","48"
"48439122500","48439","Tarrant TX","Vtng Dist 2181","3839","1 ","48"
"48439121703","48439","Tarrant TX","Vtng Dist 2190","5658","0.525 ","48"
"48439111301","48439","Tarrant TX","Vtng Dist 2258","1185","1 ","48"
"48439111405","48439","Tarrant TX","Vtng Dist 2262","931","0.485 ","48"
"48439122900","48439","Tarrant TX","Vtng Dist 2263","6571","1 ","48"
"48439121608","48439","Tarrant TX","Vtng Dist 2266","4091","1 ","48"
"48439111525","48439","Tarrant TX","Vtng Dist 2267","3571","0.618 ","48"
"48439111525","48439","Tarrant TX","Vtng Dist 2268","2857","1 ","48"
"48439111524","48439","Tarrant TX","Vtng Dist 2269","1834","0.378 ","48"
"48439111538","48439","Tarrant TX","Vtng Dist 2275","969","0.682 ","48"
"48439121604","48439","Tarrant TX","Vtng Dist 2280","2571","0.746 ","48"
"48439113112","48439","Tarrant TX","Vtng Dist 2281","2894","1 ","48"
"48439111541","48439","Tarrant TX","Vtng Dist 2353","1448","0.584 ","48"
"48439111514","48439","Tarrant TX","Vtng Dist 2354","4123","1 ","48"
"48439111301","48439","Tarrant TX","Vtng Dist 2355","2373","0.997 ","48"
"48439111533","48439","Tarrant TX","Vtng Dist 2356","2355","0.488 ","48"
"48439111406","48439","Tarrant TX","Vtng Dist 2357","3707","1 ","48"
"48439111402","48439","Tarrant TX","Vtng Dist 2358","2923","0.858 ","48"
"48439111313","48439","Tarrant TX","484392360","2819","0.617 ","48"
"48439111548","48439","Tarrant TX","Vtng Dist 2379","6431","1 ","48"
"48439111537","48439","Tarrant TX","Vtng Dist 2381","4250","0.577 ","48"
"48439111541","48439","Tarrant TX","Vtng Dist 2383","2486","0.595 ","48"
"48439111522","48439","Tarrant TX","484392393","1763","0.531 ","48"
"48439122700","48439","Tarrant TX","Vtng Dist 2401","429","0.87 ","48"
"48439113002","48439","Tarrant TX","Vtng Dist 2402","95","1 ","48"
"48439122801","48439","Tarrant TX","484392403","162","1 ","48"
"48439111550","48439","Tarrant TX","484392405","6937","1 ","48"
"48439113002","48439","Tarrant TX","Vtng Dist 2411","1726","1 ","48"
"48439113002","48439","Tarrant TX","Vtng Dist 2412","1331","0.99 ","48"
"48439113002","48439","Tarrant TX","Vtng Dist 2413","1232","1 ","48"
"48439111404","48439","Tarrant TX","484392425","4449","1 ","48"
"48439111304","48439","Tarrant TX","Vtng Dist 2426","3535","1 ","48"
"48439121903","48439","Tarrant TX","Vtng Dist 2427","952","1 ","48"
"48439111538","48439","Tarrant TX","Vtng Dist 2438","4776","1 ","48"
"48439111539","48439","Tarrant TX","Vtng Dist 2439","320","1 ","48"
"48439111540","48439","Tarrant TX","Vtng Dist 2448","5237","1 ","48"
"48439111513","48439","Tarrant TX","Vtng Dist 2449","2456","0.655 ","48"
"48439111547","48439","Tarrant TX","Vtng Dist 2450","4730","1 ","48"
"48439122600","48439","Tarrant TX","484392451","487","1 ","48"
"48439111549","48439","Tarrant TX","Vtng Dist 2453","896","0.938 ","48"
"48439111521","48439","Tarrant TX","Vtng Dist 2461","5232","1 ","48"
"48439111544","48439","Tarrant TX","Vtng Dist 2462","3150","1 ","48"
"48439121609","48439","Tarrant TX","Vtng Dist 2464","448","0.865 ","48"
"48439111539","48439","Tarrant TX","Vtng Dist 2466","2066","1 ","48"
"48439113110","48439","Tarrant TX","Vtng Dist 2467","4183","1 ","48"
"48439111546","48439","Tarrant TX","Vtng Dist 2468","3309","0.98 ","48"
"48439111537","48439","Tarrant TX","Vtng Dist 2484","2630","0.926 ","48"
"48439111539","48439","Tarrant TX","Vtng Dist 2488","6107","1 ","48"
"48439122700","48439","Tarrant TX","484392513","287","1 ","48"
"48439111516","48439","Tarrant TX","Vtng Dist 2519","1619","0.841 ","48"
"48439121611","48439","Tarrant TX","Vtng Dist 2520","2949","1 ","48"
"48439111531","48439","Tarrant TX","Vtng Dist 2521","1959","1 ","48"
"48439111402","48439","Tarrant TX","Vtng Dist 2522","3016","0.568 ","48"
"48439111513","48439","Tarrant TX","Vtng Dist 2523","1566","0.569 ","48"
"48439111550","48439","Tarrant TX","Vtng Dist 2525","5546","1 ","48"
"48439111407","48439","Tarrant TX","484392535","1247","0.562 ","48"
"48439113109","48439","Tarrant TX","484392536","2741","1 ","48"
"48439113115","48439","Tarrant TX","484392537","2899","0.707 ","48"
"48439111542","48439","Tarrant TX","484392541","4520","1 ","48"
"48439113002","48439","Tarrant TX","484392546","558","1 ","48"
"48439111304","48439","Tarrant TX","484392548","2197","1 ","48"
"48439111516","48439","Tarrant TX","484392553","2787","1 ","48"
"48439121609","48439","Tarrant TX","484392556","2034","0.787 ","48"
"48439111311","48439","Tarrant TX","484392557","3202","0.611 ","48"
"48439121905","48439","Tarrant TX","484392569","3525","0.796 ","48"
"48439111544","48439","Tarrant TX","484392581","4148","1 ","48"
"48439111548","48439","Tarrant TX","484392608","871","1 ","48"
"48439111547","48439","Tarrant TX","484392613","1097","1 ","48"
"48439111314","48439","Tarrant TX","484392614","77","1 ","48"
"48439113001","48439","Tarrant TX","484392616","176","1 ","48"
"48439111549","48439","Tarrant TX","484392618","2","1 ","48"
"48439111547","48439","Tarrant TX","484392635","7023","1 ","48"
"48439111307","48439","Tarrant TX","484392636","3036","0.72 ","48"
"48439111314","48439","Tarrant TX","484392643","4090","0.507 ","48"
"48439111549","48439","Tarrant TX","484392644","3070","0.676 ","48"
"48439111311","48439","Tarrant TX","484392645","2922","0.957 ","48"
"48439113812","48439","Tarrant TX","484393054","5216","1 ","48"
"48439113001","48439","Tarrant TX","484393158","3150","1 ","48"
"48439113405","48439","Tarrant TX","Vtng Dist 3176","5538","1 ","48"
"48439113218","48439","Tarrant TX","Vtng Dist 3177","2386","1 ","48"
"48439113511","48439","Tarrant TX","Vtng Dist 3183","2457","0.529 ","48"
"48439113808","48439","Tarrant TX","Vtng Dist 3187","1558","0.594 ","48"
"48439113926","48439","Tarrant TX","Vtng Dist 3192","1029","1 ","48"
"48439113610","48439","Tarrant TX","Vtng Dist 3193","3211","0.949 ","48"
"48439113810","48439","Tarrant TX","Vtng Dist 3194","4040","0.969 ","48"
"48439113612","48439","Tarrant TX","Vtng Dist 3196","1855","0.707 ","48"
"48439106510","48439","Tarrant TX","Vtng Dist 3197","8129","1 ","48"
"48439101201","48439","Tarrant TX","Vtng Dist 3199","512","1 ","48"
"48439113921","48439","Tarrant TX","Vtng Dist 3240","5198","1 ","48"
"48439113619","48439","Tarrant TX","Vtng Dist 3247","3364","0.976 ","48"
"48439113618","48439","Tarrant TX","Vtng Dist 3254","3495","1 ","48"
