"state","county","tract","NAME","medianage","income","totalpop","poverty","hispanic","white","black","geoid"
"48","439","111531","Census Tract 1115.31, Tarrant County, Texas",44.9,67857,4191,3.41,9,77.28,7.44,"48439111531"
"48","439","111532","Census Tract 1115.32, Tarrant County, Texas",33.5,67793,7693,7.29,17.05,78.24,7.89,"48439111532"
"48","439","111533","Census Tract 1115.33, Tarrant County, Texas",40.3,82854,5041,5.67,13.87,74.23,11.15,"48439111533"
"48","439","111534","Census Tract 1115.34, Tarrant County, Texas",40.2,75748,6134,3.75,8.79,86.83,7.56,"48439111534"
"48","439","111536","Census Tract 1115.36, Tarrant County, Texas",33.2,41843,3706,23.07,27.23,27.6,45.76,"48439111536"
"48","439","111537","Census Tract 1115.37, Tarrant County, Texas",28.8,57456,7321,11.09,29.52,50.77,28.78,"48439111537"
"48","439","111538","Census Tract 1115.38, Tarrant County, Texas",31.1,58075,5546,7.77,32.38,60.89,21.53,"48439111538"
"48","439","111539","Census Tract 1115.39, Tarrant County, Texas",38.4,90484,8403,3.4,18.98,42.75,26.38,"48439111539"
"48","439","111540","Census Tract 1115.40, Tarrant County, Texas",35.8,68564,6221,6.93,20.75,43.98,28.61,"48439111540"
"48","439","111541","Census Tract 1115.41, Tarrant County, Texas",32.9,56967,4227,14.29,17.96,42.51,43.39,"48439111541"
"48","439","111542","Census Tract 1115.42, Tarrant County, Texas",35.5,72028,6008,1.45,27.51,49.6,25.82,"48439111542"
"48","439","111543","Census Tract 1115.43, Tarrant County, Texas",25.7,42975,6777,27.14,21.91,42.5,36.74,"48439111543"
"48","439","111544","Census Tract 1115.44, Tarrant County, Texas",32.4,61853,7208,6.89,25.28,56.12,25.83,"48439111544"
"48","439","111545","Census Tract 1115.45, Tarrant County, Texas",47.2,80345,2475,7.8,0.65,93.01,2.42,"48439111545"
"48","439","111546","Census Tract 1115.46, Tarrant County, Texas",38.6,87567,6706,9.39,14.51,81.61,11.59,"48439111546"
"48","439","111547","Census Tract 1115.47, Tarrant County, Texas",33.1,66121,14592,8.05,22.22,36.66,37.87,"48439111547"
"48","439","111548","Census Tract 1115.48, Tarrant County, Texas",33.4,91069,5952,6.72,20.48,35.4,29.32,"48439111548"
"48","439","111549","Census Tract 1115.49, Tarrant County, Texas",35.1,102652,4641,5.24,20.64,54.69,26.18,"48439111549"
"48","439","111550","Census Tract 1115.50, Tarrant County, Texas",28.6,79217,14068,12.08,24.64,48.11,31.2,"48439111550"
"48","439","111551","Census Tract 1115.51, Tarrant County, Texas",36.1,103317,6919,7.34,8.59,68.03,22.53,"48439111551"
"48","439","111552","Census Tract 1115.52, Tarrant County, Texas",46.7,58125,3385,9.52,14.65,90.72,6.5,"48439111552"
"48","439","111553","Census Tract 1115.53, Tarrant County, Texas",34.9,44607,3127,16.5,12.18,72.56,13.02,"48439111553"
"48","439","113001","Census Tract 1130.01, Tarrant County, Texas",42.2,73563,3512,5.78,25.2,74.35,8.43,"48439113001"
"48","439","113002","Census Tract 1130.02, Tarrant County, Texas",27.9,35277,5910,28.82,41.54,52.52,30.22,"48439113002"
"48","439","113102","Census Tract 1131.02, Tarrant County, Texas",39.6,50401,5070,6.98,11.58,66.65,24.4,"48439113102"
"48","439","113104","Census Tract 1131.04, Tarrant County, Texas",35.1,41667,3131,17.57,17.66,56.31,34.75,"48439113104"
"48","439","113107","Census Tract 1131.07, Tarrant County, Texas",52,85214,2370,3.08,11.22,78.4,5.19,"48439113107"
"48","439","113108","Census Tract 1131.08, Tarrant County, Texas",47.7,102552,4372,3.45,3,87.24,1.74,"48439113108"
"48","439","113109","Census Tract 1131.09, Tarrant County, Texas",32.9,49119,3832,11.87,21.42,61.53,23.56,"48439113109"
"48","439","113110","Census Tract 1131.10, Tarrant County, Texas",35,41452,4826,13.41,32.99,53.56,30.21,"48439113110"
"48","439","113111","Census Tract 1131.11, Tarrant County, Texas",27.2,26280,4310,28.04,32.76,52.95,35.41,"48439113111"
"48","439","113112","Census Tract 1131.12, Tarrant County, Texas",36.8,43448,3050,21.74,28.36,63.05,26.49,"48439113112"
"48","439","113113","Census Tract 1131.13, Tarrant County, Texas",28.7,58056,4021,5.36,15.37,58.52,26.88,"48439113113"
"48","439","113114","Census Tract 1131.14, Tarrant County, Texas",29.8,48378,3724,6.98,8.49,62.19,22.93,"48439113114"
"48","439","113115","Census Tract 1131.15, Tarrant County, Texas",38.2,42164,3085,12.61,37.89,52.71,20.52,"48439113115"
"48","439","113116","Census Tract 1131.16, Tarrant County, Texas",30.2,37346,4111,21.54,17.37,38.46,41.21,"48439113116"
"48","439","113206","Census Tract 1132.06, Tarrant County, Texas",38,46092,5556,17.85,35.26,64.74,7.97,"48439113206"
"48","439","113207","Census Tract 1132.07, Tarrant County, Texas",43.3,83750,4290,4.33,9.63,91.91,4.9,"48439113207"
"48","439","113210","Census Tract 1132.10, Tarrant County, Texas",40.4,86172,6686,1.66,8.11,87.84,1.73,"48439113210"
"48","439","113212","Census Tract 1132.12, Tarrant County, Texas",47.7,72174,4260,1.95,13.97,81.62,5.38,"48439113212"
"48","439","113213","Census Tract 1132.13, Tarrant County, Texas",54.6,57438,4038,7.45,9.86,90.04,0.3,"48439113213"
"48","439","113214","Census Tract 1132.14, Tarrant County, Texas",31.8,57250,4569,13.99,14.23,92.93,1.58,"48439113214"
"48","439","113215","Census Tract 1132.15, Tarrant County, Texas",36.1,72438,4861,3.04,13.23,88.73,0,"48439113215"
"48","439","113216","Census Tract 1132.16, Tarrant County, Texas",41.9,48533,4738,10.51,14.46,79.82,5.95,"48439113216"
"48","439","113217","Census Tract 1132.17, Tarrant County, Texas",39.8,55603,4586,11.73,8.68,77.61,12.06,"48439113217"
"48","439","113218","Census Tract 1132.18, Tarrant County, Texas",42.6,83092,2378,3.15,8.96,87.26,4.08,"48439113218"
"48","439","113220","Census Tract 1132.20, Tarrant County, Texas",32.1,35528,5180,16.12,38.05,81.64,1.47,"48439113220"
"48","439","113221","Census Tract 1132.21, Tarrant County, Texas",37.1,84722,4247,4,11.47,89.99,0.24,"48439113221"
"48","439","113301","Census Tract 1133.01, Tarrant County, Texas",45.6,62128,3947,10.55,9.07,86.45,1.49,"48439113301"
"48","439","113302","Census Tract 1133.02, Tarrant County, Texas",38.1,36574,3976,15.24,17.66,84.36,1.66,"48439113302"
"48","439","113403","Census Tract 1134.03, Tarrant County, Texas",48.9,58882,2539,6.07,15.32,74.91,4.41,"48439113403"
"48","439","113404","Census Tract 1134.04, Tarrant County, Texas",46.2,50441,5001,8.5,14.26,76.24,11.08,"48439113404"
"48","439","113405","Census Tract 1134.05, Tarrant County, Texas",40.8,45211,5836,7.75,23.13,72.58,4.93,"48439113405"
"48","439","113407","Census Tract 1134.07, Tarrant County, Texas",33.3,39631,5932,30.02,52.29,49.65,4.86,"48439113407"
"48","439","113408","Census Tract 1134.08, Tarrant County, Texas",43.4,44931,5124,5.09,28.83,76.27,2.69,"48439113408"
"48","439","113509","Census Tract 1135.09, Tarrant County, Texas",43.9,42969,4404,20.98,30.52,42.19,3.7,"48439113509"
"48","439","113510","Census Tract 1135.10, Tarrant County, Texas",41.4,49245,4119,7.53,15.9,50.38,17.97,"48439113510"
"48","439","113511","Census Tract 1135.11, Tarrant County, Texas",43.4,66555,3758,12.27,18.55,56.39,15.06,"48439113511"
"48","439","113512","Census Tract 1135.12, Tarrant County, Texas",39.4,60613,5268,9.32,11.79,76.78,9.95,"48439113512"
"48","439","113513","Census Tract 1135.13, Tarrant County, Texas",37.4,61250,5300,9.21,18.85,71,7.7,"48439113513"
"48","439","113514","Census Tract 1135.14, Tarrant County, Texas",39.3,37147,5211,22.22,33.72,57.11,16.31,"48439113514"
"48","439","113516","Census Tract 1135.16, Tarrant County, Texas",47.6,71387,4413,3.58,12.6,71.43,7.48,"48439113516"
"48","439","113517","Census Tract 1135.17, Tarrant County, Texas",38,51281,3614,5.62,18.76,67.27,5.81,"48439113517"
"48","439","113518","Census Tract 1135.18, Tarrant County, Texas",29.7,50569,4827,7.44,17.63,63.56,13.05,"48439113518"
"48","439","113519","Census Tract 1135.19, Tarrant County, Texas",40,77589,5589,8.44,7.5,83.09,10.02,"48439113519"
"48","439","113520","Census Tract 1135.20, Tarrant County, Texas",32,70737,5107,2.41,10.44,66.69,8.99,"48439113520"
"48","439","113607","Census Tract 1136.07, Tarrant County, Texas",36.9,46973,4572,7.41,24.21,71.37,9.19,"48439113607"
"48","439","113610","Census Tract 1136.10, Tarrant County, Texas",43.9,137344,10495,1.52,3.26,89.5,2.15,"48439113610"
"48","439","113611","Census Tract 1136.11, Tarrant County, Texas",48.4,102932,4598,3.59,7.72,84.82,0.74,"48439113611"
"48","439","113612","Census Tract 1136.12, Tarrant County, Texas",49.5,96181,4132,1.5,3.9,87.9,1.31,"48439113612"
"48","439","113613","Census Tract 1136.13, Tarrant County, Texas",46.8,71722,4470,8.89,9.17,86.64,4.77,"48439113613"
"48","439","113618","Census Tract 1136.18, Tarrant County, Texas",36.8,64048,6222,5.59,7.51,80.87,3.28,"48439113618"
"48","439","113619","Census Tract 1136.19, Tarrant County, Texas",35.8,36388,4583,19.07,8.1,60.99,32.38,"48439113619"
"48","439","113622","Census Tract 1136.22, Tarrant County, Texas",49.2,153940,5719,1.31,4.79,88.67,0.58,"48439113622"
"48","439","113623","Census Tract 1136.23, Tarrant County, Texas",43.2,101042,3836,10.17,15.95,87.25,5.53,"48439113623"
"48","439","113624","Census Tract 1136.24, Tarrant County, Texas",40.2,81197,4049,1.61,10.32,92.2,1.28,"48439113624"
"48","439","113625","Census Tract 1136.25, Tarrant County, Texas",49,100943,3267,1.16,3.83,91.12,2.75,"48439113625"
"48","439","113626","Census Tract 1136.26, Tarrant County, Texas",45.5,88844,4062,4.04,4.26,89.51,6.25,"48439113626"
"48","439","113627","Census Tract 1136.27, Tarrant County, Texas",38.4,40229,5117,5.78,7.84,73.09,13.62,"48439113627"
"48","439","113628","Census Tract 1136.28, Tarrant County, Texas",28.3,37305,4036,9.79,8.87,63.31,11.12,"48439113628"
"48","439","113629","Census Tract 1136.29, Tarrant County, Texas",47.9,55155,4171,3.29,9.69,84.94,6.21,"48439113629"
"48","439","113630","Census Tract 1136.30, Tarrant County, Texas",40.5,56964,3932,12.23,5.44,70.96,20.57,"48439113630"
"48","439","113631","Census Tract 1136.31, Tarrant County, Texas",28.4,54352,6774,16.06,32.64,80.29,2.85,"48439113631"
"48","439","113632","Census Tract 1136.32, Tarrant County, Texas",43.7,132188,5101,1.9,3.02,90.73,1.59,"48439113632"
"48","439","113633","Census Tract 1136.33, Tarrant County, Texas",42.3,104868,4526,10.96,5.48,77.73,1.33,"48439113633"
"48","439","113634","Census Tract 1136.34, Tarrant County, Texas",42.8,160895,5021,4.2,10.48,85.7,4.34,"48439113634"
"48","439","113703","Census Tract 1137.03, Tarrant County, Texas",36.5,63620,8226,10.05,19.65,85.08,1.68,"48439113703"
"48","439","113705","Census Tract 1137.05, Tarrant County, Texas",35.9,51725,5099,13.59,19,88.35,2.12,"48439113705"
"48","439","113707","Census Tract 1137.07, Tarrant County, Texas",43.7,111858,4843,2.19,7.25,89.53,1.22,"48439113707"
"48","439","113709","Census Tract 1137.09, Tarrant County, Texas",42.5,115703,4892,4.21,8.01,84.06,1.74,"48439113709"
"48","439","113710","Census Tract 1137.10, Tarrant County, Texas",37.5,59914,4036,14.27,30.2,87.59,3.32,"48439113710"
"48","439","113711","Census Tract 1137.11, Tarrant County, Texas",43.6,82361,4000,7.82,7.15,91.95,2.33,"48439113711"
"48","439","113803","Census Tract 1138.03, Tarrant County, Texas",33.6,72782,5449,3.16,17.47,82.14,2.79,"48439113803"
"48","439","113808","Census Tract 1138.08, Tarrant County, Texas",34.8,62096,6611,8.64,20.16,78.94,2.62,"48439113808"
"48","439","113809","Census Tract 1138.09, Tarrant County, Texas",37.1,57708,4613,8.41,17.39,82.38,3.14,"48439113809"
"48","439","113810","Census Tract 1138.10, Tarrant County, Texas",39.6,52808,4732,13.75,28.3,68.15,6.72,"48439113810"
"48","439","113811","Census Tract 1138.11, Tarrant County, Texas",34.9,51650,3960,7.63,21.11,70.4,7.5,"48439113811"
"48","439","113812","Census Tract 1138.12, Tarrant County, Texas",34.1,87938,5470,5.34,8.54,90.04,4.44,"48439113812"
"48","439","113813","Census Tract 1138.13, Tarrant County, Texas",39.3,119750,5088,2.54,4.83,90.31,3.03,"48439113813"
"48","439","113814","Census Tract 1138.14, Tarrant County, Texas",40.7,120625,3866,0,6.78,90.35,4.6,"48439113814"
"48","439","113815","Census Tract 1138.15, Tarrant County, Texas",35.3,150625,5124,1.87,6.03,93.93,2.85,"48439113815"
"48","439","113816","Census Tract 1138.16, Tarrant County, Texas",42.3,117977,4770,5.51,4.26,91.55,1.57,"48439113816"
"48","439","113906","Census Tract 1139.06, Tarrant County, Texas",38.7,156417,5878,2.57,6.12,88.62,1.84,"48439113906"
"48","439","113907","Census Tract 1139.07, Tarrant County, Texas",41.2,162548,5671,2.7,2.65,90.35,0.81,"48439113907"
"48","439","113908","Census Tract 1139.08, Tarrant County, Texas",38.2,205192,5455,2.25,4.07,89.97,2.55,"48439113908"
"48","439","113909","Census Tract 1139.09, Tarrant County, Texas",39.7,212132,6684,2.9,1.9,90.99,1.96,"48439113909"
"48","439","113910","Census Tract 1139.10, Tarrant County, Texas",43.3,133714,7088,2.23,2.31,92.96,1.9,"48439113910"
"48","439","113911","Census Tract 1139.11, Tarrant County, Texas",39.4,62326,6334,5.1,10.67,86.17,0.38,"48439113911"
"48","439","113912","Census Tract 1139.12, Tarrant County, Texas",37.9,135577,5916,4.09,4.34,82.23,8.57,"48439113912"
"48","439","113916","Census Tract 1139.16, Tarrant County, Texas",36.2,49478,3981,15.4,30.52,69.23,8.04,"48439113916"
"48","439","113917","Census Tract 1139.17, Tarrant County, Texas",33,63432,6371,9.35,16.18,63.24,16.72,"48439113917"
"48","439","113918","Census Tract 1139.18, Tarrant County, Texas",28.9,68214,5303,7.9,14.39,75.96,10.3,"48439113918"
"48","439","113919","Census Tract 1139.19, Tarrant County, Texas",35.4,113365,7839,1.93,11.15,78.11,4.12,"48439113919"
"48","439","113920","Census Tract 1139.20, Tarrant County, Texas",36.8,97059,5797,1.78,13.01,72.52,9.97,"48439113920"
"48","439","113921","Census Tract 1139.21, Tarrant County, Texas",31.3,88327,16235,7.83,18.96,75.99,8.52,"48439113921"
"48","439","113922","Census Tract 1139.22, Tarrant County, Texas",31.5,89294,16084,3.24,15.06,72.05,8.67,"48439113922"
"48","439","113923","Census Tract 1139.23, Tarrant County, Texas",31.5,71425,2358,2.97,12.72,65.9,15.39,"48439113923"
"48","439","113924","Census Tract 1139.24, Tarrant County, Texas",29.1,75559,4969,7.37,23.1,65.22,14.91,"48439113924"
"48","439","113925","Census Tract 1139.25, Tarrant County, Texas",36.5,72534,4124,1.24,18.96,64.6,8.27,"48439113925"
"48","439","113926","Census Tract 1139.26, Tarrant County, Texas",31.2,76942,9658,4.87,21.88,69.68,13.04,"48439113926"
"48","439","113927","Census Tract 1139.27, Tarrant County, Texas",30.4,80179,8550,2.6,12.65,79.59,9.02,"48439113927"
"48","439","113928","Census Tract 1139.28, Tarrant County, Texas",29.2,79089,6615,0.57,17.61,81.07,6.02,"48439113928"
"48","439","113929","Census Tract 1139.29, Tarrant County, Texas",31.7,99341,8589,1.82,11.63,85.59,3.73,"48439113929"
"48","439","114003","Census Tract 1140.03, Tarrant County, Texas",34.9,61603,6741,3.46,31.12,78.52,4.64,"48439114003"
"48","439","114005","Census Tract 1140.05, Tarrant County, Texas",34.5,67347,6912,4.69,22.69,83.96,1.87,"48439114005"
"48","439","114006","Census Tract 1140.06, Tarrant County, Texas",36.2,62442,6680,4.18,22.29,95.4,0,"48439114006"
"48","439","114007","Census Tract 1140.07, Tarrant County, Texas",30.7,74688,10950,5.92,24.58,68.79,5.55,"48439114007"
"48","439","114008","Census Tract 1140.08, Tarrant County, Texas",28.5,67839,9339,9.5,35.14,62.77,11.5,"48439114008"
"48","439","114102","Census Tract 1141.02, Tarrant County, Texas",43.4,81638,7547,4.99,8,95.67,0,"48439114102"
"48","439","114103","Census Tract 1141.03, Tarrant County, Texas",32.8,93092,16565,4.25,14.45,86.65,4.36,"48439114103"
"48","439","114104","Census Tract 1141.04, Tarrant County, Texas",39.2,87028,5510,4.66,14.92,89.91,4.23,"48439114104"
"48","439","114203","Census Tract 1142.03, Tarrant County, Texas",42.1,58711,5366,13.52,6.76,96.07,1.25,"48439114203"
"48","439","114204","Census Tract 1142.04, Tarrant County, Texas",42.2,57083,5587,14.69,3.76,96.76,1.25,"48439114204"
"48","439","114205","Census Tract 1142.05, Tarrant County, Texas",41.8,44038,3265,13.08,8.91,94.64,0.55,"48439114205"
"48","439","114206","Census Tract 1142.06, Tarrant County, Texas",44.6,58241,4183,27.37,20.06,95.89,1.98,"48439114206"
"48","439","114207","Census Tract 1142.07, Tarrant County, Texas",36,68792,4985,7.19,12.54,86.32,7.08,"48439114207"
"48","439","121601","Census Tract 1216.01, Tarrant County, Texas",39.1,58641,6966,12.42,23.73,80.2,7.39,"48439121601"
"48","439","121604","Census Tract 1216.04, Tarrant County, Texas",45.6,42357,5337,10.67,31.25,65.47,15.21,"48439121604"
"48","439","121605","Census Tract 1216.05, Tarrant County, Texas",45.2,59848,2720,5.99,18.09,84.74,7.94,"48439121605"
"48","439","121606","Census Tract 1216.06, Tarrant County, Texas",47.5,98942,3340,3.32,7.1,78.32,5.63,"48439121606"
"48","439","121608","Census Tract 1216.08, Tarrant County, Texas",46,75000,5001,3.44,6.06,91.5,2.6,"48439121608"
"48","439","121609","Census Tract 1216.09, Tarrant County, Texas",48.6,113250,6041,1.14,6.21,77.45,9.22,"48439121609"
"48","439","121610","Census Tract 1216.10, Tarrant County, Texas",41.7,64242,2307,4.25,20.76,94.93,0.91,"48439121610"
"48","439","121611","Census Tract 1216.11, Tarrant County, Texas",33.7,71642,4527,4.51,11.77,76.74,11.53,"48439121611"
"48","439","121702","Census Tract 1217.02, Tarrant County, Texas",35,32813,1877,12.52,27.54,63.88,23.81,"48439121702"
"48","439","121703","Census Tract 1217.03, Tarrant County, Texas",27.9,31228,5700,29.48,55.84,58.84,17.46,"48439121703"
"48","439","121704","Census Tract 1217.04, Tarrant County, Texas",26.8,35822,3869,26.91,68.21,60.89,11.76,"48439121704"
"48","439","121903","Census Tract 1219.03, Tarrant County, Texas",24.8,31957,5847,27.16,72.76,62.85,14.13,"48439121903"
"48","439","121904","Census Tract 1219.04, Tarrant County, Texas",26.2,31302,4266,24.54,52.46,59.85,21.28,"48439121904"
"48","439","121905","Census Tract 1219.05, Tarrant County, Texas",23,27076,5393,45.38,54.61,41.81,22.55,"48439121905"
"48","473","680200","Census Tract 6802, Waller County, Texas",30,40078,9545,27.77,51.43,73.99,17.1,"48473680200"
"48","473","680300","Census Tract 6803, Waller County, Texas",40.2,45533,11593,23.53,17.42,44.87,42.87,"48473680300"
"48","473","680400","Census Tract 6804, Waller County, Texas",NA,NA,626,NA,0,0,100,"48473680400"
"48","473","680500","Census Tract 6805, Waller County, Texas",44.9,35714,8739,16.77,18.66,61.12,32.62,"48473680500"
"48","473","680600","Census Tract 6806, Waller County, Texas",41.5,56726,7719,16.57,24.69,91.71,0.08,"48473680600"
"48","475","950100","Census Tract 9501, Ward County, Texas",40.6,40077,3976,20.71,43.59,86.09,5.03,"48475950100"
"48","475","950200","Census Tract 9502, Ward County, Texas",38.1,46810,3818,9.09,34.68,86.12,7.94,"48475950200"
"48","475","950300","Census Tract 9503, Ward County, Texas",30.3,35964,2711,24.1,64.33,78.94,0.89,"48475950300"
"48","477","170100","Census Tract 1701, Washington County, Texas",44.6,36489,3007,14.53,15.8,59.46,35.08,"48477170100"
"48","477","170200","Census Tract 1702, Washington County, Texas",46.3,41761,6188,15.16,10.7,69.41,22.59,"48477170200"
"48","477","170300","Census Tract 1703, Washington County, Texas",43.1,43636,5806,21.39,16.38,78.42,16.95,"48477170300"
"48","477","170400","Census Tract 1704, Washington County, Texas",38.7,32253,6442,20.13,14.42,72.83,21.86,"48477170400"
"48","477","170500","Census Tract 1705, Washington County, Texas",46.3,48659,6694,12.45,8.34,91.46,7.23,"48477170500"
"48","477","170600","Census Tract 1706, Washington County, Texas",46.2,51902,4812,12.32,13.38,81.84,13.69,"48477170600"
"48","479","000101","Census Tract 1.01, Webb County, Texas",29,24444,4592,39.73,96.78,89.7,0,"48479000101"
"48","479","000105","Census Tract 1.05, Webb County, Texas",27.8,22052,2274,45.84,100,80.87,0,"48479000105"
"48","479","000106","Census Tract 1.06, Webb County, Texas",28.9,30625,4084,33.28,99.8,84.38,0,"48479000106"
"48","479","000107","Census Tract 1.07, Webb County, Texas",20.7,17132,3504,63.68,96.38,83.28,0,"48479000107"
"48","479","000108","Census Tract 1.08, Webb County, Texas",22.9,26288,3439,36.14,96.98,80.05,0,"48479000108"
"48","479","000109","Census Tract 1.09, Webb County, Texas",23.2,27672,2219,46.28,97.66,93.06,0,"48479000109"
"48","479","000200","Census Tract 2, Webb County, Texas",30.6,30114,3521,35.36,96.76,78.1,1.05,"48479000200"
"48","479","000300","Census Tract 3, Webb County, Texas",26.3,19682,2682,36.18,99.25,79.19,0,"48479000300"
"48","479","000601","Census Tract 6.01, Webb County, Texas",32.3,36921,2769,38.39,98.34,78.04,0.94,"48479000601"
"48","479","000602","Census Tract 6.02, Webb County, Texas",24.5,30362,2387,38.5,98.11,69.04,0,"48479000602"
"48","479","000700","Census Tract 7, Webb County, Texas",31.3,17925,2970,41.28,97.47,86.73,0,"48479000700"
"48","479","000800","Census Tract 8, Webb County, Texas",31.8,19891,2632,44.29,93.81,76.98,0,"48479000800"
"48","479","000901","Census Tract 9.01, Webb County, Texas",35,31375,4567,30.43,95.29,78.91,0.24,"48479000901"
"48","479","000903","Census Tract 9.03, Webb County, Texas",24.2,14233,2987,56.37,99.6,89.32,0,"48479000903"
"48","479","000904","Census Tract 9.04, Webb County, Texas",26.3,29173,3200,53.81,96.56,85.44,0,"48479000904"
"48","479","001001","Census Tract 10.01, Webb County, Texas",25,35515,4870,29.56,96.69,79.59,0,"48479001001"
"48","479","001003","Census Tract 10.03, Webb County, Texas",31.7,27917,2404,34.07,98.59,91.85,0,"48479001003"
"48","479","001004","Census Tract 10.04, Webb County, Texas",36.4,27538,1541,38.95,95.2,84.56,0,"48479001004"
"48","479","001101","Census Tract 11.01, Webb County, Texas",24.4,40607,3967,30.06,86.92,79.35,0,"48479001101"
"48","479","001103","Census Tract 11.03, Webb County, Texas",26,24063,1755,39.66,97.09,78.35,0,"48479001103"
"48","479","001104","Census Tract 11.04, Webb County, Texas",28.6,43720,3468,12.71,86.39,90.02,0,"48479001104"
"48","479","001105","Census Tract 11.05, Webb County, Texas",22.4,31528,2601,37.45,95.5,86.93,0,"48479001105"
"48","479","001201","Census Tract 12.01, Webb County, Texas",33.6,17418,2899,43.98,99.69,91.69,0,"48479001201"
"48","479","001202","Census Tract 12.02, Webb County, Texas",30.2,20707,3647,49.38,93.12,85.96,0,"48479001202"
"48","479","001300","Census Tract 13, Webb County, Texas",33.2,18288,3417,51.1,98.04,92.45,0.29,"48479001300"
"48","479","001401","Census Tract 14.01, Webb County, Texas",32.4,25386,4240,62.47,98.66,78.37,1.6,"48479001401"
"48","479","001402","Census Tract 14.02, Webb County, Texas",26.8,28088,3178,45.03,99.12,86.72,0,"48479001402"
"48","479","001501","Census Tract 15.01, Webb County, Texas",28.4,26234,2985,32.77,92.73,93.47,0,"48479001501"
"48","479","001502","Census Tract 15.02, Webb County, Texas",27.8,32884,5091,35.42,98.31,83.24,0.33,"48479001502"
"48","479","001601","Census Tract 16.01, Webb County, Texas",36.5,40739,3977,17.77,88.33,89.97,0.73,"48479001601"
"48","479","001602","Census Tract 16.02, Webb County, Texas",27.9,56563,3671,10.15,85.26,83.76,4.41,"48479001602"
"48","479","001706","Census Tract 17.06, Webb County, Texas",28.5,36660,5346,30.61,96.33,88.53,0.52,"48479001706"
"48","479","001709","Census Tract 17.09, Webb County, Texas",35,65536,6202,14.62,89.05,89.31,0,"48479001709"
"48","479","001710","Census Tract 17.10, Webb County, Texas",36.6,46291,2064,17.64,92.64,76.02,0,"48479001710"
"48","479","001711","Census Tract 17.11, Webb County, Texas",26.5,46875,5242,11.73,89.53,95.25,0.08,"48479001711"
"48","479","001712","Census Tract 17.12, Webb County, Texas",27,57234,5921,6.62,94.44,91.81,0,"48479001712"
"48","479","001713","Census Tract 17.13, Webb County, Texas",30.1,74292,10673,8.17,93.45,88.7,0,"48479001713"
"48","479","001714","Census Tract 17.14, Webb County, Texas",22.9,94583,3211,7.15,94.64,79.76,1.31,"48479001714"
"48","479","001715","Census Tract 17.15, Webb County, Texas",27.3,49221,5720,14.35,96.35,88.01,0,"48479001715"
"48","479","001716","Census Tract 17.16, Webb County, Texas",25.8,45239,6283,14.07,96.18,85.82,1.03,"48479001716"
"48","479","001717","Census Tract 17.17, Webb County, Texas",27.2,39622,4359,33.36,98.81,87.91,0,"48479001717"
"48","479","001718","Census Tract 17.18, Webb County, Texas",41,42446,2332,27.27,89.24,77.14,5.15,"48479001718"
"48","479","001719","Census Tract 17.19, Webb County, Texas",36.1,59710,3646,15.36,93.53,86.53,0,"48479001719"
"48","479","001720","Census Tract 17.20, Webb County, Texas",31.5,54497,5695,14.87,86.76,83.65,2.86,"48479001720"
"48","479","001721","Census Tract 17.21, Webb County, Texas",41,68488,2329,7.51,97.42,83.94,0,"48479001721"
"48","479","001722","Census Tract 17.22, Webb County, Texas",36.4,103654,6162,2.95,91.19,82.21,0,"48479001722"
"48","479","001806","Census Tract 18.06, Webb County, Texas",24.1,36127,3188,26.57,99.34,67.28,1.76,"48479001806"
"48","479","001807","Census Tract 18.07, Webb County, Texas",22,31714,8835,41.55,98.3,81.9,0,"48479001807"
"48","479","001808","Census Tract 18.08, Webb County, Texas",21.4,27257,7158,43,99.44,82.59,0,"48479001808"
"48","479","001809","Census Tract 18.09, Webb County, Texas",19.3,34740,5194,31.89,99.11,75.03,0.06,"48479001809"
"48","479","001810","Census Tract 18.10, Webb County, Texas",26.1,41000,4017,24.6,95.99,77.15,0,"48479001810"
"48","479","001811","Census Tract 18.11, Webb County, Texas",21.3,47807,4841,26.28,97.85,81.31,0,"48479001811"
"48","479","001812","Census Tract 18.12, Webb County, Texas",24.1,40997,6558,17.46,98.31,72.89,0.2,"48479001812"
"48","479","001813","Census Tract 18.13, Webb County, Texas",36.3,30982,839,29.32,91.42,79.02,0.72,"48479001813"
"48","479","001814","Census Tract 18.14, Webb County, Texas",22.4,25215,5593,42.48,93.38,88.54,0,"48479001814"
"48","479","001815","Census Tract 18.15, Webb County, Texas",21.3,28654,1831,32.22,96.07,86.18,0,"48479001815"
"48","479","001816","Census Tract 18.16, Webb County, Texas",28.7,39956,3886,18.73,97.56,78.38,0,"48479001816"
"48","479","001817","Census Tract 18.17, Webb County, Texas",23.1,26641,5025,35.9,98.77,84.3,0,"48479001817"
"48","479","001818","Census Tract 18.18, Webb County, Texas",21.7,20129,3331,53.27,99.28,81.03,0,"48479001818"
"48","479","001900","Census Tract 19, Webb County, Texas",35.3,16599,3327,52.62,96.66,83.77,2.28,"48479001900"
"48","479","980000","Census Tract 9800, Webb County, Texas",NA,NA,NA,NA,NA,NA,NA,"48479980000"
"48","481","740100","Census Tract 7401, Wharton County, Texas",47.6,47022,5312,9.91,19.82,79.35,12.29,"48481740100"
"48","481","740200","Census Tract 7402, Wharton County, Texas",44.3,28846,1463,37.44,23.86,66.44,30.21,"48481740200"
"48","481","740300","Census Tract 7403, Wharton County, Texas",37.7,26486,1698,10.95,25.44,47.88,48.53,"48481740300"
