"vtd.key1","tract.key","county","cntyname","tract","vtdname","pop10","afact","state","NAME","medianage","income","totalpop","poverty","hispanic","white","black","Pres_D_08","Pres_R_08","Shape_area"
"481131705","48113019211","48113","Dallas TX","0192.11","Vtng Dist 1705","4692","1 ","48","Census Tract 192.11, Dallas County, Texas",41.6,58684,5014,10.07,12.27,82.39,3.33,"878","1015",2183575.98754
"481131706","48113019204","48113","Dallas TX","0192.04","Vtng Dist 1706","2013","0.702 ","48","Census Tract 192.04, Dallas County, Texas",30.9,45864,8461,16.55,54.69,73.74,7.34,"532","997",2235161.0845
"481131707","48113019203","48113","Dallas TX","0192.03","Vtng Dist 1707","2763","1 ","48","Census Tract 192.03, Dallas County, Texas",47,69398,3444,5.95,10.83,93.38,2.09,"573","998",2177879.62453
"481131708","48113019204","48113","Dallas TX","0192.04","Vtng Dist 1708","6211","0.912 ","48","Census Tract 192.04, Dallas County, Texas",30.9,45864,8461,16.55,54.69,73.74,7.34,"759","578",1678264.23026
"481131709","48113019202","48113","Dallas TX","0192.02","Vtng Dist 1709","3875","1 ","48","Census Tract 192.02, Dallas County, Texas",35.9,55102,4302,21.22,39.56,70.97,9.04,"658","702",1771997.68325
"481131710","48113019039","48113","Dallas TX","0190.39","Vtng Dist 1710","2015","0.41 ","48","Census Tract 190.39, Dallas County, Texas",41.8,55653,5816,13.76,22.52,61.5,8.82,"668","715",10152934.4814
"481131711","48113019036","48113","Dallas TX","0190.36","Vtng Dist 1711","2792","0.763 ","48","Census Tract 190.36, Dallas County, Texas",43.1,101763,2851,8.66,9.08,79.83,2.7,"788","1356",3135519.33684
"481131712","48113019037","48113","Dallas TX","0190.37","Vtng Dist 1712","2624","1 ","48","Census Tract 190.37, Dallas County, Texas",40.9,84674,3733,7.94,7.47,78.97,4.61,"564","637",1426560.63652
"481131713","48113019023","48113","Dallas TX","0190.23","Vtng Dist 1713","2801","1 ","48","Census Tract 190.23, Dallas County, Texas",45.3,77292,4817,2.5,9.09,74.59,14.35,"548","839",1331516.58733
"481131714","48113019023","48113","Dallas TX","0190.23","Vtng Dist 1714","2025","1 ","48","Census Tract 190.23, Dallas County, Texas",45.3,77292,4817,2.5,9.09,74.59,14.35,"384","645",1373430.58351
"481131715","48113019024","48113","Dallas TX","0190.24","Vtng Dist 1715","4118","1 ","48","Census Tract 190.24, Dallas County, Texas",45.2,75859,4568,7.22,13.05,51.58,23.23,"889","882",2446249.83836
"481131716","48113019039","48113","Dallas TX","0190.39","Vtng Dist 1716","4547","1 ","48","Census Tract 190.39, Dallas County, Texas",41.8,55653,5816,13.76,22.52,61.5,8.82,"791","1042",2150017.75727
"481131717","48113019100","48113","Dallas TX","0191.00","Vtng Dist 1717","2984","0.644 ","48","Census Tract 191, Dallas County, Texas",45.9,48661,5225,7.22,18.91,67.18,6.39,"909","775",3392310.66031
"481131718","48113019016","48113","Dallas TX","0190.16","Vtng Dist 1718","805","1 ","48","Census Tract 190.16, Dallas County, Texas",40,41463,3022,11.25,28.03,47.75,20.42,"214","163",252172.043921
"481131719","48113019018","48113","Dallas TX","0190.18","Vtng Dist 1719","4933","0.613 ","48","Census Tract 190.18, Dallas County, Texas",33.1,56952,5007,12.66,12.98,47.95,34.55,"1367","729",2219700.47755
"481131720","48113019019","48113","Dallas TX","0190.19","Vtng Dist 1720","3489","1 ","48","Census Tract 190.19, Dallas County, Texas",28,32976,6202,29.15,30.17,32.44,39.25,"506","300",929841.242362
"481131721","48113019040","48113","Dallas TX","0190.40","Vtng Dist 1721","4300","0.961 ","48","Census Tract 190.40, Dallas County, Texas",42.8,56770,5810,5.52,4.41,41.17,18.86,"798","516",1674740.50118
"481131722","48113019041","48113","Dallas TX","0190.41","Vtng Dist 1722","2706","1 ","48","Census Tract 190.41, Dallas County, Texas",52.5,67147,2721,4.56,3.86,65.56,10.47,"586","783",1097154.49695
"481131723","48113019034","48113","Dallas TX","0190.34","Vtng Dist 1723","2276","0.485 ","48","Census Tract 190.34, Dallas County, Texas",33.4,39946,4112,20.42,11.48,35.19,46.01,"818","180",4469728.17075
"481131724","48113019035","48113","Dallas TX","0190.35","481131724","4076","0.702 ","48","Census Tract 190.35, Dallas County, Texas",30.7,33795,4608,20.7,44.81,47.63,34.96,"978","478",1929444.5512
"481131725","48113019018","48113","Dallas TX","0190.18","Vtng Dist 1725","52","1 ","48","Census Tract 190.18, Dallas County, Texas",33.1,56952,5007,12.66,12.98,47.95,34.55,"33","21",24024.2590878
"481131726","48113019041","48113","Dallas TX","0190.41","Vtng Dist 1726","29","1 ","48","Census Tract 190.41, Dallas County, Texas",52.5,67147,2721,4.56,3.86,65.56,10.47,"9","8",82953.8799098
"481131800","48113013620","48113","Dallas TX","0136.20","Vtng Dist 1800","2840","0.522 ","48","Census Tract 136.20, Dallas County, Texas",44.6,52891,4016,8.37,16.91,73.36,14.87,"1042","1887",4748117.53318
"481131801","48113013624","48113","Dallas TX","0136.24","Vtng Dist 1801","558","1 ","48","Census Tract 136.24, Dallas County, Texas",29,50572,3432,6.82,18.85,54.87,15.97,"162","41",78672.0634523
"481131802","48113013619","48113","Dallas TX","0136.19","Vtng Dist 1802","2082","0.566 ","48","Census Tract 136.19, Dallas County, Texas",47.2,124798,5511,3.01,11.12,80.93,2.03,"1024","1270",2436177.71686
"481131803","48113013617","48113","Dallas TX","0136.17","Vtng Dist 1803","1129","0.447 ","48","Census Tract 136.17, Dallas County, Texas",49.1,79205,2948,14.76,14.93,78.26,1.49,"665","887",1693696.21524
"481131804","48113013618","48113","Dallas TX","0136.18","Vtng Dist 1804","1323","1 ","48","Census Tract 136.18, Dallas County, Texas",44,106563,2441,1.47,1.93,89.59,1.27,"281","436",897257.315029
"481131805","48113013619","48113","Dallas TX","0136.19","Vtng Dist 1805","2337","1 ","48","Census Tract 136.19, Dallas County, Texas",47.2,124798,5511,3.01,11.12,80.93,2.03,"675","707",1220003.65892
"481131806","48113013605","48113","Dallas TX","0136.05","Vtng Dist 1806","2173","1 ","48","Census Tract 136.05, Dallas County, Texas",46.1,112750,5157,0.89,5.12,85.55,4.38,"497","837",1330869.94958
"481131807","48113013605","48113","Dallas TX","0136.05","Vtng Dist 1807","3123","1 ","48","Census Tract 136.05, Dallas County, Texas",46.1,112750,5157,0.89,5.12,85.55,4.38,"662","1063",1480710.99774
"481131808","48113013621","48113","Dallas TX","0136.21","Vtng Dist 1808","3801","0.593 ","48","Census Tract 136.21, Dallas County, Texas",41.1,42141,4117,15.93,33.54,58.56,15.23,"1034","797",2285026.47827
"481131809","48113013606","48113","Dallas TX","0136.06","Vtng Dist 1809","1993","1 ","48","Census Tract 136.06, Dallas County, Texas",47.5,55696,5389,12.47,19.32,66.08,9.02,"550","679",985423.843145
"481131810","48113013606","48113","Dallas TX","0136.06","Vtng Dist 1810","3311","1 ","48","Census Tract 136.06, Dallas County, Texas",47.5,55696,5389,12.47,19.32,66.08,9.02,"467","622",1185316.88794
"481131811","48113013607","48113","Dallas TX","0136.07","Vtng Dist 1811","3370","1 ","48","Census Tract 136.07, Dallas County, Texas",48.2,89315,3360,8.12,11.13,85.83,1.52,"655","1188",2086098.41753
"481131812","48113013609","48113","Dallas TX","0136.09","Vtng Dist 1812","2555","0.724 ","48","Census Tract 136.09, Dallas County, Texas",40.7,65093,3668,8.07,33.29,57.06,15.59,"574","1014",2779456.44912
"481131813","48113013625","48113","Dallas TX","0136.25","Vtng Dist 1813","2625","0.284 ","48","Census Tract 136.25, Dallas County, Texas",31.5,31600,3057,26.04,48.35,19.69,28.39,"1345","816",2039864.95492
"481131814","48113013623","48113","Dallas TX","0136.23","Vtng Dist 1814","6270","0.882 ","48","Census Tract 136.23, Dallas County, Texas",30.8,38843,5909,26.18,41.53,38.77,25.45,"1126","522",832297.436052
"481131815","48113013615","48113","Dallas TX","0136.15","Vtng Dist 1815","5230","1 ","48","Census Tract 136.15, Dallas County, Texas",43.6,34574,5107,25.32,58.21,23.95,20.21,"498","275",1193556.4382
"481131816","48113013608","48113","Dallas TX","0136.08","Vtng Dist 1816","1559","1 ","48","Census Tract 136.08, Dallas County, Texas",49.4,191667,2577,1.32,4.15,95.5,0,"312","680",3081207.20971
"481131817","48113013610","48113","Dallas TX","0136.10","Vtng Dist 1817","2203","0.694 ","48","Census Tract 136.10, Dallas County, Texas",42.5,64947,4290,6.13,42.38,65.24,2.89,"522","695",1780120.63311
"481131818","48113013609","48113","Dallas TX","0136.09","Vtng Dist 1818","116","1 ","48","Census Tract 136.09, Dallas County, Texas",40.7,65093,3668,8.07,33.29,57.06,15.59,"14","5",114629.163048
"481131819","48113013610","48113","Dallas TX","0136.10","Vtng Dist 1819","2136","1 ","48","Census Tract 136.10, Dallas County, Texas",42.5,64947,4290,6.13,42.38,65.24,2.89,"324","390",1499421.71883
"481131820","48113019208","48113","Dallas TX","0192.08","Vtng Dist 1820","2490","1 ","48","Census Tract 192.08, Dallas County, Texas",34.6,28703,5893,29.02,62.7,33.94,17.43,"290","149",545251.564697
"481131821","48113019212","48113","Dallas TX","0192.12","Vtng Dist 1821","3697","0.371 ","48","Census Tract 192.12, Dallas County, Texas",26.5,27370,3371,52.65,98.46,22.57,1.54,"630","226",1623774.53462
"481132109","48113019026","48113","Dallas TX","0190.26","Vtng Dist 2109","2054","1 ","48","Census Tract 190.26, Dallas County, Texas",49.1,54173,5253,11.72,17.19,67.52,14.16,"294","550",1031407.85709
"481132111","48113018123","48113","Dallas TX","0181.23","Vtng Dist 2111","4651","1 ","48","Census Tract 181.23, Dallas County, Texas",31.8,65492,7842,5.7,22.38,44.52,12.84,"717","793",1773877.6167
"481132112","48113018123","48113","Dallas TX","0181.23","Vtng Dist 2112","3786","1 ","48","Census Tract 181.23, Dallas County, Texas",31.8,65492,7842,5.7,22.38,44.52,12.84,"617","746",6442123.05003
"481132114","48113018105","48113","Dallas TX","0181.05","Vtng Dist 2114","5532","0.989 ","48","Census Tract 181.05, Dallas County, Texas",38.3,38773,5986,22.38,52.16,47.61,18.34,"532","478",2679851.82265
"481132118","48113019014","48113","Dallas TX","0190.14","Vtng Dist 2118","6971","1 ","48","Census Tract 190.14, Dallas County, Texas",35.8,52530,7482,11.76,52.91,36.01,12.66,"785","664",2701900.71947
"481132122","48113019013","48113","Dallas TX","0190.13","Vtng Dist 2122","5510","1 ","48","Census Tract 190.13, Dallas County, Texas",31.6,25221,5964,39.82,79.02,34.99,8.94,"131","87",1347771.90917
"481132123","48113018802","48113","Dallas TX","0188.02","Vtng Dist 2123","835","1 ","48","Census Tract 188.02, Dallas County, Texas",43,37311,826,37.53,64.89,42.49,1.21,"79","91",1701630.73883
"481132127","48113018600","48113","Dallas TX","0186.00","Vtng Dist 2127","3531","0.933 ","48","Census Tract 186, Dallas County, Texas",43.3,51579,3554,9.17,32.92,71.55,2.93,"489","819",2687224.02386
"481132129","48113018300","48113","Dallas TX","0183.00","Vtng Dist 2129","2487","1 ","48","Census Tract 183, Dallas County, Texas",32.3,41740,6061,16.32,50.54,61.46,5.49,"205","410",1415048.22596
"481132131","48113018300","48113","Dallas TX","0183.00","Vtng Dist 2131","4721","0.924 ","48","Census Tract 183, Dallas County, Texas",32.3,41740,6061,16.32,50.54,61.46,5.49,"422","611",2761659.20664
"481132133","48113018206","48113","Dallas TX","0182.06","Vtng Dist 2133","4683","0.506 ","48","Census Tract 182.06, Dallas County, Texas",30.7,41816,4974,19.28,69.4,39.93,8.18,"743","628",3387611.8405
"481132134","48113018110","48113","Dallas TX","0181.10","Vtng Dist 2134","1881","1 ","48","Census Tract 181.10, Dallas County, Texas",51.5,78155,4743,3.27,15.35,75.16,3.88,"263","967",3759434.5208
"481132135","48113018110","48113","Dallas TX","0181.10","Vtng Dist 2135","2932","1 ","48","Census Tract 181.10, Dallas County, Texas",51.5,78155,4743,3.27,15.35,75.16,3.88,"477","1141",2161850.69875
"481132136","48113018111","48113","Dallas TX","0181.11","Vtng Dist 2136","6610","1 ","48","Census Tract 181.11, Dallas County, Texas",38.7,57075,6543,12.07,39.4,48.16,21.08,"983","924",3031288.9915
"481132137","48113018402","48113","Dallas TX","0184.02","Vtng Dist 2137","2987","1 ","48","Census Tract 184.02, Dallas County, Texas",52.3,48672,3817,26.52,19.75,73.49,9.69,"371","697",1502021.92377
"481132139","48113018127","48113","Dallas TX","0181.27","Vtng Dist 2139","3179","0.636 ","48","Census Tract 181.27, Dallas County, Texas",37.7,50000,3429,7.73,51.04,45.03,21.9,"672","709",1834137.57151
"481132140","48113018126","48113","Dallas TX","0181.26","Vtng Dist 2140","4714","1 ","48","Census Tract 181.26, Dallas County, Texas",42.7,58308,5884,7.79,32.09,55.17,22.14,"816","965",2363162.20372
"481132141","48113018129","48113","Dallas TX","0181.29","Vtng Dist 2141","2964","0.931 ","48","Census Tract 181.29, Dallas County, Texas",51.5,55385,4351,2.95,15.58,67.92,22.82,"501","853",2194600.0951
"481132142","48113018128","48113","Dallas TX","0181.28","Vtng Dist 2142","5577","0.889 ","48","Census Tract 181.28, Dallas County, Texas",36,44821,5397,16.94,30.59,45.75,24.96,"984","543",2815644.46777
"481132143","48113018118","48113","Dallas TX","0181.18","Vtng Dist 2143","7493","1 ","48","Census Tract 181.18, Dallas County, Texas",35.4,57301,7275,9.2,23.38,46.83,24.81,"1236","1093",6576148.58762
"481132146","48113018141","48113","Dallas TX","0181.41","Vtng Dist 2146","3830","0.696 ","48","Census Tract 181.41, Dallas County, Texas",30.8,33441,3264,24.69,24.48,55.58,19.21,"767","655",14454433.6215
"481132147","48113017808","48113","Dallas TX","0178.08","481132147","234","1 ","48","Census Tract 178.08, Dallas County, Texas",39.3,70134,4350,5.26,14.99,75.01,13.86,"34","6",375002.240709
"481132148","48113018402","48113","Dallas TX","0184.02","481132148","616","1 ","48","Census Tract 184.02, Dallas County, Texas",52.3,48672,3817,26.52,19.75,73.49,9.69,"109","257",556047.72558
"481132149","48113018401","48113","Dallas TX","0184.01","481132149","4731","0.837 ","48","Census Tract 184.01, Dallas County, Texas",41,47581,4993,14.96,57.1,43.78,7.93,"586","755",3256242.92075
"481132150","48113018506","48113","Dallas TX","0185.06","481132150","2","1 ","48","Census Tract 185.06, Dallas County, Texas",25.8,32876,3143,26.85,35.63,38.47,53.48,"2","0",87010.0921586
"481132151","48113018501","48113","Dallas TX","0185.01","481132151","296","1 ","48","Census Tract 185.01, Dallas County, Texas",37.2,49324,3729,20.46,45.56,52.35,12.58,"34","63",243025.9858
"481132200","48113018506","48113","Dallas TX","0185.06","Vtng Dist 2200","3263","0.506 ","48","Census Tract 185.06, Dallas County, Texas",25.8,32876,3143,26.85,35.63,38.47,53.48,"979","139",5439444.6635
"481132201","48113013009","48113","Dallas TX","0130.09","Vtng Dist 2201","1778","1 ","48","Census Tract 130.09, Dallas County, Texas",44.7,52962,4240,12.93,14.03,58.35,35.9,"338","656",845790.615938
"481132202","48113013009","48113","Dallas TX","0130.09","Vtng Dist 2202","1305","0.566 ","48","Census Tract 130.09, Dallas County, Texas",44.7,52962,4240,12.93,14.03,58.35,35.9,"377","540",1013749.75297
"481132203","48113007811","48113","Dallas TX","0078.11","Vtng Dist 2203","2865","0.489 ","48","Census Tract 78.11, Dallas County, Texas",38.8,32457,4774,29.16,17.87,31.73,60.68,"1210","363",1063396.14343
"481132204","48113007811","48113","Dallas TX","0078.11","Vtng Dist 2204","1873","1 ","48","Census Tract 78.11, Dallas County, Texas",38.8,32457,4774,29.16,17.87,31.73,60.68,"379","35",381377.458782
"481132205","48113018503","48113","Dallas TX","0185.03","Vtng Dist 2205","4833","1 ","48","Census Tract 185.03, Dallas County, Texas",30.8,27979,4238,22.63,20.69,25.41,63.54,"950","94",694344.44731
"481132207","48113007825","48113","Dallas TX","0078.25","Vtng Dist 2207","1631","0.555 ","48","Census Tract 78.25, Dallas County, Texas",39.3,51528,5291,15.56,22.3,60.54,29.31,"784","1059",1416653.33801
"481132208","48113013008","48113","Dallas TX","0130.08","Vtng Dist 2208","2630","0.613 ","48","Census Tract 130.08, Dallas County, Texas",41.6,76027,3482,15.34,21.65,86.56,8.62,"659","1346",1820122.99664
"481132209","48113013004","48113","Dallas TX","0130.04","Vtng Dist 2209","2291","0.568 ","48","Census Tract 130.04, Dallas County, Texas",42.4,90838,5794,3.55,7.71,90.51,3.97,"775","1324",2019303.02944
"481132210","48113013005","48113","Dallas TX","0130.05","Vtng Dist 2210","2268","1 ","48","Census Tract 130.05, Dallas County, Texas",38.7,85109,3798,1.87,7.79,95.87,1.63,"548","789",1491088.71305
"481132211","48113013005","48113","Dallas TX","0130.05","Vtng Dist 2211","941","1 ","48","Census Tract 130.05, Dallas County, Texas",38.7,85109,3798,1.87,7.79,95.87,1.63,"185","402",458451.885376
"481132212","48113013007","48113","Dallas TX","0130.07","Vtng Dist 2212","2714","0.825 ","48","Census Tract 130.07, Dallas County, Texas",46.6,69362,3049,12,24.24,79.93,15.48,"657","724",1996020.90768
"481132213","48113013011","48113","Dallas TX","0130.11","Vtng Dist 2213","4706","0.527 ","48","Census Tract 130.11, Dallas County, Texas",26,28618,4338,29.05,70.4,58.55,18.58,"881","277",1121306.8994
"481132214","48113013007","48113","Dallas TX","0130.07","Vtng Dist 2214","509","1 ","48","Census Tract 130.07, Dallas County, Texas",46.6,69362,3049,12,24.24,79.93,15.48,"70","70",321107.846174
"481132215","48113012800","48113","Dallas TX","0128.00","Vtng Dist 2215","2793","1 ","48","Census Tract 128, Dallas County, Texas",39.6,51616,7723,7.54,34.95,87.76,3.33,"407","324",1967060.50944
"481132216","48113012800","48113","Dallas TX","0128.00","Vtng Dist 2216","3015","1 ","48","Census Tract 128, Dallas County, Texas",39.6,51616,7723,7.54,34.95,87.76,3.33,"746","1102",1991347.40946
"481132217","48113012900","48113","Dallas TX","0129.00","Vtng Dist 2217","3179","1 ","48","Census Tract 129, Dallas County, Texas",43.7,64938,4259,8.31,14.44,88.1,8.62,"866","857",3641825.92955
"481132218","48113013004","48113","Dallas TX","0130.04","Vtng Dist 2218","2116","1 ","48","Census Tract 130.04, Dallas County, Texas",42.4,90838,5794,3.55,7.71,90.51,3.97,"402","738",1956155.15104
"481132220","48113007809","48113","Dallas TX","0078.09","Vtng Dist 2220","1328","1 ","48","Census Tract 78.09, Dallas County, Texas",43.3,39099,2062,26.29,21.1,68.43,25.27,"390","501",1532601.62246
"481132222","48113008000","48113","Dallas TX","0080.00","Vtng Dist 2222","1852","0.56 ","48","Census Tract 80, Dallas County, Texas",41.6,121573,5904,0.73,2.42,97.53,0.15,"881","1157",3135929.74317
